id,planet,is_retrograde,is_direct,reading,source_month,source_sign
573,水星,True,False,我很高兴你能在本月初结束会谈（无论生日是什么时候），因为水星即将在你职业生涯的第十宫逆行,2023-04,我一直在写你的星座
574,金星,True,False,你的目标必须非常稳定——金星将在7月22日至9月3日逆行，所以你也要避免这段时间开启重要事项,2023-04,我一直在写你的星座
575,水星,True,False,我很高兴你能在本月初结束会谈（无论生日是什么时候），因为水星即将在你职业生涯的第十宫逆行,2023-04,狮子座
576,金星,True,False,你的目标必须非常稳定——金星将在7月22日至9月3日逆行，所以你也要避免这段时间开启重要事项,2023-04,狮子座
577,水星,True,False,记得不要磨蹭——因为水星将在4月21日逆行，一直持续到5月14日,2023-04,白羊座
578,水星,True,False,尽量在4月初购买电子产品，至少要远离4月21日，因为水星将从这一天逆行，直至5月14日,2023-04,苏珊米勒2023年4月双鱼座
579,木星,True,False,然而，由于火星那旷日持久的逆行（2022年10月30日直到2023年1月12日）以及带来好运的木星逆行（2022年7月28日至11月23日），你等对金钱的收获可能经历了漫长等待，耐心几乎耗尽,2023-04,苏珊米勒2023年4月双鱼座
580,水星,True,False,记住水星将在4月21日-5月14日逆行，所以会缩短你重要的事业周期,2023-04,苏珊米勒2023年4月天秤座
581,水星,True,False,如果你想完成的事情属于我刚才列出的其中一类，那就早点开始吧，因为水星将在4月21日至5月14日逆行,2023-04,苏珊米勒2023年4月天蝎座
582,水星,True,False,记得不要磨蹭——因为水星将在4月21日逆行，一直持续到5月14日,2023-04,苏珊米勒2023年4月白羊座
583,水星,True,False,你要记住，在日食象征的消息来到身边之后，要放慢脚步，水星会从4月21日在金牛座开始逆行，直到5月14日结束逆行,2023-04,苏珊米勒2023年4月金牛座
584,水星,True,False,你要记住，在日食象征的消息来到身边之后，要放慢脚步，水星会从4月21日在金牛座开始逆行，直到5月14日结束逆行,2023-04,金牛座
585,水星,True,False,我要强调一下，4月21日至5月14日，水星会在金牛座逆行，他会放慢谈话的步伐，放慢你的每一次沟通交流,2023-04,金牛座
586,水星,True,False,你的守护星水星将在5月14日之前都在逆行，使情况的相关细节变得模糊,2023-05,双子座
587,水星,True,False,水星，你的守护星，将继续逆行，一直到5月14日，所以如果你确实需要手术，看看你是否可以安排在本月晚些时候（如果手术是选择性的，不紧急）,2023-05,双子座
588,木星,True,False,木星能量加持，你可能想买一辆新车，只要水星不逆行(就像现在直到5月14日)，时间任你安排,2023-05,双鱼座
589,水星,True,False,4月21日开始，你的主星水星在金牛座逆行，这种懒散懈怠的状态将持续到5月14日,2023-05,处女座
590,天王星,True,False,你的主星水星在金牛座逆行，与天王星足够靠近，足以感受到这次月食的爆发力,2023-05,处女座
591,水星,True,False,月食还伴随水星逆行，让气氛愈发地混乱、危急、迷茫，这次水逆从4月21日开始，持续到5月14日,2023-05,处女座
592,水星,True,True,还有水星也会在5月的前两周里逆行，它从4月21日就开始逆行了，并将在5月14日恢复顺行，这是你应该花时间仔细考虑作出回应的另一个原因,2023-05,天秤座
593,水星,True,False,下结论很容易，但是不要急于下结论，因为掌管着沟通的水星在5月14日之前都在逆行,2023-05,射手座
594,水星,True,False,确保在水星逆行的时候不要购买任何电子设备或者机械设备，这次的水星逆行从4月21日开始并且会持续到5月14日,2023-05,射手座
595,水星,True,True,而让你慢慢来别着急的主要原因是，4月21日起水星就在金牛宫逆行，5月14日才会恢复顺行,2023-05,巨蟹座
596,火星,True,False,本次月食缩短了巨蟹与火星的有效相处时间，水星逆行也没有做出什么有效的推动，特别是在工作上,2023-05,巨蟹座
597,水星,True,False,水星将逆行至5月14日，混淆你收到的信息，所以当你匆忙决定时得小心,2023-05,摩羯座
598,水星,True,False,你的守护星水星将在5月14日之前都在逆行，使情况的相关细节变得模糊,2023-05,狮子座
599,水星,True,False,水星，你的守护星，将继续逆行，一直到5月14日，所以如果你确实需要手术，看看你是否可以安排在本月晚些时候（如果手术是选择性的，不紧急）,2023-05,狮子座
600,水星,True,False,水星将在本月一直逆行到5月14日，所以不要因为5月5日的月食而急于做出结论或重大决定,2023-05,白羊座
601,水星,True,True,进入5月时，水星仍然在金牛座逆行中，这一趋势始于4月21日，并将在5月14日水星恢复顺行时结束,2023-05,白羊座
602,水星,True,False,)水星逆行实际上是一个非常有用的区间，因为它会迫使我们回顾并修复那些从未完成或需要纠正错误的事情,2023-05,白羊座
603,水星,True,False,同时水星逆行还有其他的积极面，如果你曾和一群志同道合的人一起工作，并希望再次合作，那么水逆时的再聚首，不会有任何问题,2023-05,白羊座
604,水星,True,False,水星在逆行，和太阳、天王星靠得很近，他也会和满月形成对分，因此，星星们的相处并不融洽,2023-05,金牛座
605,冥王星,True,False,冥王星在水瓶座与木星的关系很僵，但在6月11日，冥王星将在今年余下的时间里逆行回到摩羯座，直到2024年1月20日才回到水瓶座,2023-06,双子座
606,金星,True,False,我应该告诉你，金星将在下个月7月22日至9月3日处于逆行（在美国正是劳动节前一天）,2023-06,双子座
607,金星,True,False,金星很少会逆行（谢天谢地）——每18个月才逆行一次，大约43天,2023-06,双子座
608,金星,True,False,金星逆行不适合安排整形手术、面部拉皮、肉毒杆菌、填充物或牙科美容,2023-06,双鱼座
609,金星,True,False,已婚的或者正处于一段稳定、严肃的感情关系中的双鱼座，不太会受到金星逆行太大的影响，因为你们在此之前就结缘良久了,2023-06,双鱼座
610,金星,True,False,有个重要的事实要考虑，7月22日到9月3日，金星将在狮子座逆行，期间金星暂停供给她在爱、浪漫、美、优雅、资金、财务收获上的天分，金星将在狮子座停留到10月8日，很长一段时间，金星很少在一个星座这么久,2023-06,处女座
611,金星,False,True,10月8日到11月8日你终于迎来金星进入处女座——你的魅力全时高涨，金星将在9月3日顺行，所以当金星进入处女座时，她的状态非常好,2023-06,处女座
612,金星,True,False,有些活动要避开金星逆行，金星有关美和外表，说明7月22日到9月3日这段时间不适合面部提升、注射肉毒或填充、整牙,2023-06,处女座
613,金星,True,False,同样重要的是，注意金星将于下个月7月22日开始逆行，直到9月3日（美国劳动节前一天）,2023-06,天秤座
614,金星,True,False,当你在金星逆行时采取行动，你可能不会喜欢你所爱之人给出的结果或反应，因为他们可能会抵制你所做的改变,2023-06,天秤座
615,金星,True,False,金星掌管所有美化的东西，所以在金星逆行期间要推迟购买宝石，推迟购买贵价的新香水,2023-06,天秤座
616,金星,True,False,7月金星会逆行，从7月22日到9月3日，金星掌管爱、浪漫、美、宠爱（比如做spa），也掌管宝石、精致晚餐、各种派对——总之就是生活中的各种乐趣,2023-06,天蝎座
617,金星,True,False,如果你单身，最好不要在金星逆行期开始一段新关系，你不会希望关系的“诞生”盘上带着金逆,2023-06,天蝎座
618,金星,True,False,7月22日到9月3日金星逆行期也不应该安排拉皮、整形手术、注射肉毒、填充或整牙（逆行开始和结束的时间点也多留出几天时间，不要离得太近）,2023-06,天蝎座
619,金星,True,False,虽然，目前金星在罕见的逆行阶段，而且未来几个月仍然需要逆行，大概6周时间，从7月22日-9月3日,2023-06,射手座
620,水星,True,False,通常我们不会强烈地感知到外行星的逆行，但是当水星、火星和金星在近地轨迹时我们会有反应,2023-06,射手座
621,金星,True,False,7月22日到9月3日金星将在狮子座内逆行，这对金星来说是罕见的，她每18个月才逆行6周左右，所以你不习惯金星逆行,2023-06,巨蟹座
622,金星,True,False,大部分占星师认为，单身的人，金星逆行时不适合开始新恋情，因为金星掌管爱情和感情，在逆行期间，它强烈地限制了发展新恋情的优势,2023-06,巨蟹座
623,金星,True,False,在继续往下说之前，我相敦促你在本月尽可能多地完成你想做的事，因为从下个月22号开始，金星就要进入逆行期，并持续到9月3日才结束,2023-06,水瓶座
624,金星,True,False,对于金星逆行，我要说的第一个重点是，不要在此期间进行任何外科手术、脸部提升、除皱或填充,2023-06,水瓶座
625,金星,True,False,金星逆行每隔18个月出现一次，每次持续六周时间，所以这次过后，你不会很快再经历这种情况了,2023-06,水瓶座
626,火星,True,False,我们不太能感受到外行星逆行带来的影响，但会强烈感受到火星、金星和水星逆行的作用,2023-06,水瓶座
627,金星,True,False,从下个月7月22日开始，一直持续到9月3日，在金星逆行期间，不要进行整容、肉毒杆菌毒素或填充物,2023-06,狮子座
628,冥王星,True,False,你的事业可能会享受到收入增长，因为有冥王星即将在6月11日逆行回摩羯座，代表荣誉，奖励和成就的第十宫，它会待在你久负盛名的专业领域，直到2024年1月20日,2023-06,白羊座
629,金星,True,False,按需要说指出的是下个月金星会从7月22日开始，一直到9月3日处在一个逆行的阶段,2023-06,白羊座
630,金星,True,False,如果你在金星逆行期间(7月22日和9月3日)做出改变，你可能不喜欢事情的最终结局,2023-06,白羊座
631,金星,True,False,金星逆行期间——也就是从7月22日开始，不要安排所有黑科技的方式来改变外表,2023-06,金牛座
632,水星,True,False,隔壁的双子座由水星守护，而水星每12周逆行一次，一次持续3周，相比之下，你挺幸运,2023-06,金牛座
633,金星,True,False,金星将在7月22日至9月3日进行逆行，所以要慢慢来，当涉及到爱情和吸引力的问题时，要坚持维持现状,2023-07,双子座
634,水星,True,False,水星将在8月23日到9月15日进行逆行，所以在9月15日之后才会发生什么惊天动地的事情,2023-07,双子座
635,金星,True,False,在结束之前，我想提醒你，金星将在本月从7月22日至9月3日都在逆行,2023-07,双子座
636,金星,True,False,我在上个月的6月预测中写了很多关于金星逆行（7月22日至9月3日）时该做什么（和不做什么）的内容,2023-07,双子座
637,金星,True,False,如果你还是单身，不要在这期间寻找新的感情伴侣——金星掌管感情，在逆行期间，感情可能一开始很热烈，但很快就会冷却下来,2023-07,双子座
638,水星,True,False,我也想让你知道，你的守护星水星也会逆行，从下个月的8月23日开始到9月15日，与金星逆行期的一部分会重叠,2023-07,双子座
639,金星,True,False,我也想让你知道，你的守护星水星也会逆行，从下个月的8月23日开始到9月15日，与金星逆行期的一部分会重叠,2023-07,双子座
640,火星,True,False,我们将迎来一个缓慢的夏天，因为我们在逆行时感受最强烈的三颗行星中的两颗（这三颗是水星、火星和金星，因为它们的轨道离地球最近）都要逆行,2023-07,双子座
641,火星,True,True,虽然你必须删除那段时间的第一部分，因为前半段金星和水星都会逆行，但你的爱情黄金期将从9月15日（水星顺行）延续到10月11日，即火星离开天秤座的日子,2023-07,双子座
642,金星,True,False,这些都是金星逆行期间不能做的事情，平常的事还是可以照旧进行的，比如修剪头发和简单修饰(只是不要大幅度地改变外表就好),2023-07,双鱼座
643,金星,True,False,如前所述，7月17日的的浪漫新月落入真爱宫，但问题是金星在那之后不久就逆行了,2023-07,双鱼座
644,天王星,True,False,7月底，有迹象表明，你可能会到附近城市拜访客户，但这样安排或许有些欠妥，因为8月1日的满月时节，天王星将与逆行的金星成艰难相位,2023-07,双鱼座
645,金星,True,False,7月18日之前尽可能多完成事情，我们又要遭遇逆行了——这个月金星先逆行，下个月你的主星水星也逆行,2023-07,处女座
646,水星,True,False,7月18日之前尽可能多完成事情，我们又要遭遇逆行了——这个月金星先逆行，下个月你的主星水星也逆行,2023-07,处女座
647,金星,True,False,7月22日到9月3日金星逆行，金星掌管爱和浪漫、美、所有修饰的东西（比如贵重珠宝和配饰），金星逆行不能做整形手术，包括注射肉毒和填充，也不适合整牙,2023-07,处女座
648,金星,True,False,这时不适合与新人开始新恋情，如果你已婚或关系稳定，可能感觉不到金星逆行——我更担心单身的处女座,2023-07,处女座
649,水星,True,False,8月23日到9月15日水星逆行，如果你需要新车、电脑、手机或其他电子产品，7月前两周就买，或等到9月下半月,2023-07,处女座
650,水星,True,False,你也需要考虑到下个月的水逆——8月23日-9月15日——因为水星和金星都在靠近地球的轨道上运行，会部分重叠在一起逆行,2023-07,天秤座
651,金星,True,False,你需要在7月1-18日期间尽可能多地实现，在你的守护星金星从7月22日-9月3日逆行之前空出几天时间,2023-07,天秤座
652,金星,True,False,金星逆行不适合进行初次约会，所以如果你单身，请放松，推迟去寻找那个你希望有一天能结婚的特别人选,2023-07,天秤座
653,金星,True,False,如果你已婚，金星逆行不会对你造成伤害，因为你在一段时间前已经遇到你的配偶或重要的另一半,2023-07,天秤座
654,金星,True,False,不仅是金星将在7月22日-9月3日逆行，水星也将在下个月8月23日-9月15日逆行,2023-07,天秤座
655,火星,True,False,（在我向你展示火星的状况后，我会谈到逆行的行星，火星并不是其中之一）,2023-07,天蝎座
656,金星,True,False,你需要注意的是，金星将在本月7月22日到9月3日逆行，而水星同样将在8月23日至9月15日逆行,2023-07,天蝎座
657,水星,True,False,你需要注意的是，金星将在本月7月22日到9月3日逆行，而水星同样将在8月23日至9月15日逆行,2023-07,天蝎座
658,金星,True,False,金星，水星和火星是逆行时我们感受最明显的行星，因为它们的轨道最接近地球,2023-07,天蝎座
659,火星,True,False,金星，水星和火星是逆行时我们感受最明显的行星，因为它们的轨道最接近地球,2023-07,天蝎座
660,金星,True,False,本月金星逆行和下月水星逆行的时候，有些事情你可以做，但有些事情你不应该做,2023-07,天蝎座
661,水星,True,False,本月金星逆行和下月水星逆行的时候，有些事情你可以做，但有些事情你不应该做,2023-07,天蝎座
662,金星,True,False,金星也掌管爱情，所以金星逆行不适合单身人士通过约会、相亲去努力寻找真爱，因为这时感情和热情都处于低点,2023-07,天蝎座
663,金星,True,False,金星还掌管所有饰物和奢品——金星逆行时不要购买钻石、珍贵宝石，这些对我来说是最容易避免的，我是不会在这个阶段买这些,2023-07,天蝎座
664,水星,True,False,8月23日到9月15日水星逆行，不适合签订法律文件、不适合购买依赖活动部件的产品、电子用品，比如汽车、电脑、手机这类都不适合,2023-07,天蝎座
665,水星,True,False,水星逆行时是可以出行的，但容易遇到延误，或遇到罢工（特别是旅游和交通领域），从一个地方到另一个地方的过程变难,2023-07,天蝎座
666,水星,True,False,尽管如此，你其实是可以享受这次水星逆行的星座，因为你可能遇到老朋友，甚至在周边社区办事的时候偶遇老朋友,2023-07,天蝎座
667,金星,True,False,金星逆行的并不频繁（大约每隔18个月逆行一次，每次持续六周），当金星不在状态的时候，你就没有办法享受到她掌管的那些好处——美丽，奢华，爱情,2023-07,射手座
668,金星,True,False,至于美容，从7月22日至9月3日期间，不要安排打肉毒素，不要填充，不要拉皮，不要尝试激进的发型和发色，并且要在金星逆行开始和结束的时候都预留出一段时间,2023-07,射手座
669,金星,True,False,当金星逆行的时候，你绝对不能做整形手术，并且要尽量避免打肉毒，填充，或者整牙,2023-07,射手座
670,金星,True,False,单身的射手座注意不要在金星逆行期间开启第一次约会（7月22日之后）,2023-07,射手座
671,金星,True,True,已婚的射手和那些已经建立了稳固关系的射手不会受到金星逆行的影响，因为你的恋情已经开启很久了，并且那个时候金星在顺行,2023-07,射手座
672,水星,True,False,你应该已经知道了在水星逆行期间不要签署合同，同时也不是开启新事业的好时机,2023-07,射手座
673,水星,True,False,水星要在8月23日至9月15日的时候才会逆行，所以你可以把事情推进,2023-07,射手座
674,金星,True,False,说到吸引力，金星逆行（7月22日至9月3日）也不是做整容手术的好时机,2023-07,巨蟹座
675,金星,True,False,7月初就将完成许多关键的任务，并将在7月22日金星逆行之前完成，也可以在9月15日之前完成重要的行动，这是你的选择,2023-07,巨蟹座
676,金星,True,False,稍后，从7月22日至9月3日，金星将会逆行，这将令事业进展放缓，因为金星守护摩羯座的事业名望宫（第10宫）以及你的真爱宫（第5宫）,2023-07,摩羯座
677,金星,True,False,另外，金星也掌管着爱，所以单身的不应在金星逆行时开始首次约会，因为关系也许会很快冷下来，如果它有机会发展的话,2023-07,摩羯座
678,金星,True,False,正在认真约会阶段的情侣和那些已婚的并不会受金星逆行影响，因为你们在一起已经有段时间了，并已证明了彼此的爱,2023-07,摩羯座
679,金星,True,False,金星掌管主要吸引女性的产品和服务，所以无论你是男性还是女性，都不要在金星逆行期间执行针对女性的推广,2023-07,摩羯座
680,金星,True,False,记住，其他人也会处于金星和水星逆行的影响下，所以你放下工作事务一会儿并不会失去你的竞争优势——实际上，你将与宇宙的周期协作，而这会令你处于一个比你的竞争对手们更好的位置）,2023-07,摩羯座
681,金星,True,False,涉及爱情和美丽的外貌，你就要知晓金星将于7月22日逆行，并持续到9月3日才结束,2023-07,水瓶座
682,金星,True,False,金星目前在狮子座（非常好），但将于7月22日至9月3日在狮子座逆行（不好）,2023-07,狮子座
683,金星,True,False,现在也不是举办奢华派对或慈善筹款活动的时候，金星逆行期间的捐款可能会低于预期,2023-07,狮子座
684,金星,True,False,如果你已婚或处于一段严肃的恋爱关系，你不太可能受到金星逆行的影响，因为很久以前就遇到了伴侣，而且你们很可能相处得很好,2023-07,狮子座
685,水星,True,False,我应该告诉你，水星将在下个月8月23日到9月15日期间逆行，这是得在7月前三周尽可能取得成就的另一个原因,2023-07,狮子座
686,金星,True,False,金星即将从7月22日到9月3日开始逆行，期间，金星关闭了主掌领域的力量，即乐趣，爱情，美丽和呵护,2023-07,白羊座
687,金星,True,False,金星逆行期间，别以戏剧性的方式改变外表——不要整容，别去皮肤科医生那里寻找填充剂或肉毒杆菌毒素,2023-07,白羊座
688,金星,True,False,单身羊，金星逆行也不是开始和新朋友约会的时候，因为金星主掌感情，虽然你可能一开始感觉良好，起了化学反应，但这段关系可能会很快冷却，让你对可能发生的事情感到困惑,2023-07,白羊座
689,金星,True,False,同时，新月前后可能会有一些文件要签，但这段时间你必须要小心——金星就要开始逆行了（7月22日），有一些提议似乎想到好，但正因如此，你可能会怀疑其真实性,2023-07,金牛座
690,金星,True,False,在上个月的运势当中，我写了很多金星逆行的细节，所以，如果你愿意，就去查看6月的月运来获得更多细节吧,2023-07,金牛座
691,水星,True,False,如你所见，这个阶段会让你专注家庭、专注家人，前面已经讲到，8月23日的新月会再次强调这方面的事情，也会让你取得进展（不过水星会从8月23日开始逆行，直到9月15日恢复逆行，所以，一定要有耐心）,2023-07,金牛座
692,火星,True,False,通常情况下，火星来到爱情宫会非常浪漫，但是金星逆行会造成干扰，对单身人士尤其如此,2023-07,金牛座
693,金星,True,False,通常情况下，火星来到爱情宫会非常浪漫，但是金星逆行会造成干扰，对单身人士尤其如此,2023-07,金牛座
694,水星,True,False,你的守护星水星将从8月23日到9月15日在逆行，谢天谢地，这通常是办公室里比较安静的时间（人们去度假了）,2023-08,双子座
695,金星,True,False,金星也会逆行到9月3日，所以开始浏览秋季的最新时装，并列出你需要更新衣柜的详细清单，但在9月15日之前不要购买任何昂贵的东西,2023-08,双子座
696,金星,True,True,金星从 7 月 22 日开始逆行，并将于 9 月 3 日恢复顺行,2023-08,双子座
697,水星,True,False,看看有多少行星将在八月逆行——总共六颗——水星、金星、土星、天王星、海王星和冥王星,2023-08,双子座
698,火星,True,False,幸运的是，火星目前没有逆行，也在一段时间不会逆行，而木星将在九月逆行,2023-08,双子座
699,木星,True,False,幸运的是，火星目前没有逆行，也在一段时间不会逆行，而木星将在九月逆行,2023-08,双子座
700,水星,True,False,尽管你的守护星水星将逆行，但木星将在八月底向水星发出闪烁的振动，所以你的家或家人也将受到这次满月的保护,2023-08,双子座
701,金星,True,False,而8月23日到9月15日，金星的兄弟水星也将在双鱼座的关系宫逆行，水金双星是非常重要的内行星，所以能不偏离轨道就算胜利,2023-08,双鱼座
702,木星,True,False,8月底有六颗行星逆行，9月4日木星开始逆行，生活的节奏变得很慢，所以顺其自然吧,2023-08,双鱼座
703,金星,True,False,本月的节奏会比较慢，因为8颗行星中的4颗在逆行，而到月底，这个数字就变成6颗——金星，水星（8月23日）、土星、天王星（8月28日），海王星和冥王星，并且，木星已经因为9月4日即将开始的逆行而放慢了速度,2023-08,双鱼座
704,金星,True,True,7月22日起，金星在掌管双鱼座日常工作宫位逆行，并于9月3日恢复顺行,2023-08,双鱼座
705,金星,True,False,上个月我简短提到了金星逆行，8月和9月的一部分时间，不适合举办奢华、昂贵的聚会或者购买昂贵珠宝,2023-08,双鱼座
706,金星,True,False,现在我们来看下金星的小兄弟水星，他也即将在8月23日至9月15日期间逆行,2023-08,双鱼座
707,火星,True,False,你的主星水星，任务就是照顾你，将在8月23日到9月15日逆行，这期间算是水星“旷工”，你看看，水星将火星处女座期间你享受的控制权切成两部分，说明你可以充分运用8月前两周做出重要决定，那之后如有任何最终定论的情况，最好推迟到9月下半月再定,2023-08,处女座
708,金星,True,False,7月里，金星开始在狮子座逆行，持续到9月3日，这个月不要买贵重珠宝，也不要整形，不要打肉毒或填充，不要改变发色或大改发型等,2023-08,处女座
709,水星,True,False,8月最大的问题是水星逆行，8月23日逆行到9月15日，现在谈水逆有点早，后面再说，我们按时间从月初开始讲,2023-08,处女座
710,金星,True,False,这是个缓慢的月份，十分之五的星体逆行：金星、水星、土星、海王星、冥王星，天王星将在8月28日开始逆行，木星将在9月4日逆行，这两颗星体也在减速了,2023-08,处女座
711,木星,True,False,这是个缓慢的月份，十分之五的星体逆行：金星、水星、土星、海王星、冥王星，天王星将在8月28日开始逆行，木星将在9月4日逆行，这两颗星体也在减速了,2023-08,处女座
712,水星,True,False,水星逆行带来困惑、沟通失误、健忘，也导致我们草率，无法做出认真周到的决定，引发之后推翻这些决定,2023-08,处女座
713,金星,True,False,金星掌管爱、美、奢侈、欢乐和派对，这些领域在金星逆行时容易不顺，别整容或打填充、肉毒，男性读者别突然刮掉胡子或蓄须，每个人都维持现状就好，当然，可以做些例行修剪，但不要在外形上大改，否则你可能很不喜欢改完的效果,2023-08,处女座
714,水星,True,False,水星将从 8 月 23 日开始逆行至 9 月 15 日，因此 8 月份最适合静观其变，不要在任何方面推进,2023-08,天秤座
715,金星,True,False,你很幸运，因为金星很少逆行，每 18 个月才逆行六周，而其他星座面临守护星逆行的频率要高得多,2023-08,天秤座
716,火星,False,True,此外，一旦火星在8月27日进入天秤座，将提升你的吸引力和魅力，一旦金星恢复顺行，火星将与金星默契配合,2023-08,天秤座
717,金星,True,True,你的守护星金星也还在逆行，这是你的进展持续缓慢的另一个原因，但一旦9月3日金星恢复顺行，这种状态就会改变了,2023-08,天秤座
718,金星,True,True,金星在狮子座逆行数周后将于9月3日恢复顺行——这对你来说是个好兆头，因为金星仍在你的友谊宫，下个月将激发大量社交活动,2023-08,天秤座
719,水星,True,False,另外，你可能会遇到人手不够的问题，办公室或家里需要请人帮忙，但由于水星逆行，我建议你尽快在8 月初或者等到9月 15 日之后再雇人,2023-08,天秤座
720,水星,True,False,我知道，八月也会有不顺的时候，尤其是水星逆行的时候，所以顺其自然吧,2023-08,天秤座
721,金星,True,False,八月生活会暂停一下，因为有五颗行星正在逆行：金星、水星、土星、海王星和冥王星（天王星将于 8 月 28 日逆行）,2023-08,天蝎座
722,金星,True,False,正如在报告的开头提到的，十分之五的天体将在8 月逆行：金星、水星、土星、海王星和冥王星都将逆行（还有 8月28 日的天王星和 9月4日开始的木星，这意味着他们都已经放慢了速度）,2023-08,天蝎座
723,天王星,True,False,正如在报告的开头提到的，十分之五的天体将在8 月逆行：金星、水星、土星、海王星和冥王星都将逆行（还有 8月28 日的天王星和 9月4日开始的木星，这意味着他们都已经放慢了速度）,2023-08,天蝎座
724,水星,True,False,本月更令人担忧的是水星即将从8月23日到9月15日逆行——你会在水星正式转动前14天感受到水星的减速,2023-08,天蝎座
725,水星,True,False,当水星在8月23日至9月15日逆行的时候，你可能会感受到所有事物都暂时放缓,2023-08,射手座
726,水星,True,False,在水星逆行期间与其去结识新朋友，不如回过头去跟那些在过去支持你的老客户和老同事联络——在八月，这是最适合你花费时间的事情,2023-08,射手座
727,水星,True,False,水星会一直逆行到9月15日，所以最好等到9月16日再开始找，所有的新月都会在接下来的几周甚至几个月里带给你帮助，但是在新月发生的前10天内影响力最强,2023-08,射手座
728,金星,True,False,爱情方面，金星在逆行，这个星象是从7月22日开始要到9月3日才结束,2023-08,射手座
729,火星,True,False,火星离开处女座之后，要等两年才会再次回到处女座，不要介意那些水星在处女座逆行带来的那些让人困惑的因素,2023-08,射手座
730,金星,True,False,金星在整个8月期间都不在状态，要到9月3日的时候才恢复，当金星逆行的时候，她会收敛自己的能量，让我们无法感受到它们,2023-08,射手座
731,金星,False,True,单身的射手最好在9月15日金星和水星双双都恢复顺行之前都不要开始第一次约会,2023-08,射手座
732,金星,True,False,水星将从8月23日逆行到9月15日，而支配美丽、爱和金钱的金星也将在9月3日之前保持逆行,2023-08,巨蟹座
733,水星,True,False,水星、金星、土星、海王星和冥王星都将逆行，任何逆行的行星都会被削弱，其能量无法最大化地释放,2023-08,巨蟹座
734,天王星,True,False,(天王星将在8月底逆行，木星将在9月4日开始逆行，所以它们在8月都已经开始减速了,2023-08,巨蟹座
735,木星,True,False,(天王星将在8月底逆行，木星将在9月4日开始逆行，所以它们在8月都已经开始减速了,2023-08,巨蟹座
736,金星,True,False,水星、金星、土星、海王星和冥王星都将逆行，任何逆行的行星都会被削弱，其能量无法最大化地释放,2023-08,巨蟹座
737,水星,True,False,通常，如果在水星逆行时开始一个重要项目，之后大部分工作也不得不重做,2023-08,巨蟹座
738,水星,True,False,例如，你从一家你以前从未合作过的公司得到了一份很好的新工作岗位，而且可能必须在水星逆行期间接受这份工作，否则就有失去它的风险，或许你不喜欢这个职位，但希望通过这段职业经历可以美化自己的简历，并获得一些有价值的经验,2023-08,巨蟹座
739,土星,True,False,土星，你的守护星，从6月中旬起就在逆行，并在11月4日前都将处于掉线状态,2023-08,摩羯座
740,金星,True,False,金星，这颗掌管你声望显赫的职业晋升的星体，同样在逆行并要到9月3日之后才回归正常,2023-08,摩羯座
741,水星,True,False,水星，交流、签约、谈判及贸易之星，会在不远未来的8月23日至9月15日逆行,2023-08,摩羯座
742,金星,True,False,8个行星里有5个都会逆行：金星、水星（8月下旬）、土星、海王星与冥王星（天王星在8月28日转入逆行，随后是9月4日木星逆行）,2023-08,摩羯座
743,木星,True,False,8个行星里有5个都会逆行：金星、水星（8月下旬）、土星、海王星与冥王星（天王星在8月28日转入逆行，随后是9月4日木星逆行）,2023-08,摩羯座
744,火星,True,False,逆行时让你感受最为明显的是轨道最靠近地球的星体——金星、水星与火星，但火星是唯一不在逆行状态的星体,2023-08,摩羯座
745,金星,True,True,金星从7月22日起就进入逆行了，并将持续那样的状态直到她在9月3日顺行为止,2023-08,摩羯座
746,金星,True,False,关于金星逆行时你应该与不该做哪些事，我是写了许多的，你可以到我的网站查阅上个月的月运,2023-08,摩羯座
747,金星,True,False,金星逆行期并不是与你的皮肤科医生预约诸如肉毒杆菌注射或填充手术，或是叫你的发型师打造先锋新发型或给你染发的时机——你可能不会喜欢最终结果,2023-08,摩羯座
748,水星,True,False,现在让我们聊聊水星，它即将在处女座——它的守护星座之一——逆行，从8月23日直到9月15日,2023-08,摩羯座
749,金星,True,False,你可能觉得自己需要迅速做出决定，但要记住，金星正在逆行，而很快，水星也会逆行（8月23日），所以这段时间，事态不会明朗,2023-08,水瓶座
750,水星,True,False,你可能觉得自己需要迅速做出决定，但要记住，金星正在逆行，而很快，水星也会逆行（8月23日），所以这段时间，事态不会明朗,2023-08,水瓶座
751,金星,True,False,来到8月，8颗星体中有4颗在逆行——金星、土星、海王星和冥王星（太阳和月亮不会逆行）,2023-08,水瓶座
752,火星,True,False,逆行让我们感受最强烈的是火星、金星和水星，而这个时候，三颗中的两颗状态都相对虚弱,2023-08,水瓶座
753,金星,True,False,最好不要在金星逆行期间“诞生”新的恋情——如果这么做，这段感情可能会迅速冷却,2023-08,水瓶座
754,金星,True,False,此外，金星逆行不适合举办奢华派对或者安排慈善筹款活动，募捐到的数额可能会很低,2023-08,水瓶座
755,金星,True,False,金星在狮子座逆行，你不会损失任何时间，因为金星将在9月3日醒来，并在狮子座保持她通常的经行时长，她足够强大并能够帮助你，一直到10月8日,2023-08,狮子座
756,金星,True,False,金星将在整个8月继续逆行，直到9月3日，所以不要对外表做出任何根本性的改变,2023-08,狮子座
757,金星,True,False,考虑到月中有四颗行星（金星、土星、海王星和冥王星）逆行，水星（8月23日）和天王星（8月28日）将在月底逆行，促使你深入思考,2023-08,狮子座
